,0
1549,-1
1550,-1
1551,-1
1552,0
1553,-1
1554,0
1555,1
1556,-1
1557,-1
1558,0
1559,-1
1560,0
1561,-1
1562,-1
1563,0
1564,-1
1565,-1
1566,1
1567,0
1568,1
1569,-1
1570,-1
1571,0
1572,-1
1573,0
1574,1
1575,0
1576,0
1577,-1
1578,0
1579,0
1580,1
1581,1
1582,-1
1583,-1
1584,-1
1585,0
1586,-1
1587,2
1588,0
1589,0
1590,0
1591,0
1592,-1
1593,6
1594,-1
1595,0
1596,0
1597,0
1598,-1
1599,0
1600,0
1601,1
1602,-1
1603,0
1604,0
1605,0
1606,-1
1607,0
1608,-1
1609,-1
1610,1
1611,-1
1612,0
1613,-1
1614,1
1615,-1
1616,-1
1617,1
1618,0
1619,-1
1620,0
1621,0
1622,-1
1623,-1
1624,0
1625,-1
1626,0
1627,6
1628,0
1629,0
1630,1
1631,-1
1632,1
1633,0
1634,-1
1635,-1
1636,-1
1637,0
1638,-1
1639,0
1640,-1
1641,6
1642,-1
1643,-1
1644,-1
1645,-1
1646,-1
1647,0
1648,-1
1649,1
1650,0
1651,-1
1652,-1
1653,-1
1654,0
1655,-1
1656,1
1657,0
1658,-1
1659,6
1660,0
1661,-1
1662,1
1663,1
1664,0
1665,-1
1666,-1
1667,-1
1668,0
1669,-1
1670,-1
1671,-1
1672,0
1673,0
1674,0
1675,1
1676,-1
1677,-1
1678,-1
1679,0
1680,0
1681,-1
1682,-1
1683,-1
1684,0
1685,0
1686,-1
1687,-1
1688,-1
1689,-1
1690,-1
1691,0
1692,-1
1693,0
1694,-1
1695,0
1696,0
1697,-1
1698,-1
1699,0
1700,-1
1701,-1
1702,0
1703,-1
1704,1
1705,-1
1706,0
1707,0
1708,0
1709,-1
1710,-1
1711,1
1712,-1
1713,0
1714,1
1715,-1
1716,0
1717,-1
1718,0
1719,-1
1720,-1
1721,1
1722,-1
1723,0
1724,0
1725,-1
1726,-1
1727,0
1728,-1
1729,0
1730,-1
1731,0
1732,-1
1733,0
1734,-1
1735,-1
1736,0
1737,-1
1738,-1
1739,0
1740,0
1741,0
1742,-1
1743,0
1744,0
1745,1
1746,1
1747,-1
1748,-1
1749,-1
1750,0
1751,1
1752,0
1753,-1
1754,0
1755,-1
1756,0
1757,0
1758,-1
1759,0
1760,0
1761,-1
1762,-1
1763,-1
1764,0
1765,0
1766,-1
1767,-1
1768,0
1769,-1
1770,0
1771,-1
1772,1
1773,7
1774,-1
1775,2
1776,-1
1777,-1
1778,0
1779,-1
1780,1
1781,-1
1782,0
1783,0
1784,1
1785,-1
1786,0
1787,0
1788,-1
1789,-1
1790,0
1791,0
1792,2
1793,0
1794,-1
1795,-1
1796,0
1797,0
1798,0
1799,0
1800,-1
1801,-1
1802,0
1803,0
1804,1
1805,-1
1806,-1
1807,-1
1808,0
1809,1
1810,-1
1811,0
1812,1
1813,0
1814,-1
1815,0
1816,-1
1817,0
1818,1
1819,-1
1820,0
1821,0
1822,1
1823,0
1824,0
1825,1
1826,-1
1827,-1
1828,-1
1829,-1
1830,0
1831,-1
1832,0
1833,-1
1834,-1
1835,-1
1836,0
1837,-1
1838,-1
1839,0
1840,0
1841,-1
1842,0
1843,0
1844,-1
1845,0
1846,1
1847,0
1848,1
1849,-1
1850,-1
1851,-1
1852,6
1853,-1
1854,0
1855,-1
1856,0
1857,0
1858,0
1859,1
1860,3
1861,6
1862,-1
1863,1
1864,0
1865,1
1866,-1
1867,-1
1868,-1
1869,0
1870,0
1871,2
1872,0
1873,0
1874,-1
1875,-1
1876,-1
1877,0
1878,-1
1879,0
1880,0
1881,-1
1882,-1
1883,-1
1884,-1
1885,-1
1886,-1
1887,-1
1888,-1
1889,0
1890,-1
1891,-1
1892,-1
1893,0
1894,0
1895,-1
1896,0
1897,-1
1898,-1
1899,-1
1900,1
1901,0
1902,-1
1903,0
1904,-1
1905,1
1906,-1
1907,0
1908,-1
1909,-1
1910,-1
1911,0
1912,0
1913,-1
1914,0
1915,0
1916,-1
1917,0
1918,-1
1919,0
1920,1
1921,-1
1922,0
1923,0
1924,0
1925,-1
1926,-1
1927,-1
1928,1
1929,0
1930,-1
1931,0
1932,-1
1933,1
1934,0
1935,-1
1936,0
1937,-1
1938,0
1939,-1
1940,-1
1941,-1
1942,-1
1943,-1
1944,-1
1945,-1
1946,-1
1947,-1
1948,0
1949,-1
1950,0
1951,-1
1952,-1
1953,0
1954,0
1955,-1
1956,0
1957,0
1958,-1
1959,-1
1960,-1
1961,1
1962,-1
1963,0
1964,0
1965,3
1966,-1
1967,0
1968,0
1969,-1
1970,-1
1971,-1
1972,-1
1973,-1
1974,-1
1975,2
1976,0
1977,0
1978,0
1979,1
1980,0
1981,0
1982,-1
1983,0
1984,0
1985,-1
1986,0
1987,1
1988,0
1989,-1
1990,-1
1991,-1
1992,-1
1993,0
