,0
1894,0
1895,1
1896,10
1897,1
1898,0
1899,4
1900,0
1901,1
1902,0
1903,1
1904,0
1905,1
1906,0
1907,1
1908,0
1909,10
1910,0
1911,0
1912,10
1913,2
1914,2
1915,1
1916,1
1917,5
1918,2
1919,0
1920,0
1921,0
1922,0
1923,5
1924,0
1925,1
1926,1
1927,0
1928,-1
1929,1
1930,1
1931,0
1932,1
1933,10
1934,1
1935,0
1936,1
1937,1
1938,2
1939,1
1940,0
1941,1
1942,1
1943,1
1944,1
1945,5
1946,5
1947,1
1948,1
1949,1
1950,4
1951,0
1952,1
1953,1
1954,1
1955,0
1956,1
1957,1
1958,1
1959,4
1960,2
1961,1
1962,1
1963,-1
1964,1
1965,0
1966,-1
1967,0
1968,1
1969,1
1970,5
1971,-1
1972,4
1973,0
1974,1
1975,0
1976,2
1977,0
1978,0
1979,0
1980,0
1981,2
1982,0
1983,5
1984,1
1985,0
1986,2
1987,0
1988,1
1989,1
1990,1
1991,1
1992,0
1993,0
1994,3
1995,1
1996,0
1997,1
1998,0
1999,0
2000,5
2001,2
2002,1
2003,1
2004,1
2005,0
2006,2
2007,5
2008,0
2009,2
2010,1
2011,0
2012,0
2013,1
2014,1
2015,1
2016,1
2017,1
2018,2
2019,1
2020,0
2021,0
2022,5
2023,1
2024,0
2025,1
2026,1
2027,4
2028,1
2029,5
2030,1
2031,0
2032,0
2033,5
2034,1
2035,0
2036,0
2037,5
2038,1
2039,-1
2040,0
2041,1
2042,2
2043,4
2044,1
2045,1
2046,0
2047,0
2048,1
2049,1
2050,1
2051,7
2052,1
2053,0
2054,1
2055,1
2056,2
2057,-1
2058,2
2059,0
2060,-1
2061,1
2062,1
2063,5
2064,2
2065,0
2066,1
2067,1
2068,2
2069,0
2070,2
2071,5
2072,1
2073,0
2074,0
2075,0
2076,0
2077,1
2078,0
2079,1
2080,1
2081,1
2082,0
2083,0
2084,1
2085,0
2086,1
2087,5
2088,1
2089,1
2090,1
2091,11
2092,0
2093,0
2094,5
2095,5
2096,4
2097,0
2098,0
2099,4
2100,1
2101,0
2102,2
2103,1
2104,1
2105,2
2106,5
2107,-1
2108,0
2109,3
2110,1
2111,0
2112,1
2113,11
2114,0
2115,1
2116,1
2117,5
2118,1
2119,4
2120,1
2121,0
2122,1
2123,-1
2124,1
2125,2
2126,1
2127,0
2128,0
2129,1
2130,5
2131,1
2132,5
2133,1
2134,1
2135,0
2136,1
2137,1
2138,1
2139,2
2140,1
2141,2
2142,1
2143,1
2144,11
2145,1
2146,-1
2147,1
2148,0
2149,5
2150,1
2151,1
2152,1
2153,-1
2154,0
2155,1
2156,1
2157,1
2158,1
2159,7
2160,0
2161,0
2162,10
2163,1
2164,1
2165,1
2166,1
2167,5
2168,10
2169,10
2170,1
2171,0
2172,2
2173,10
2174,1
2175,0
2176,0
2177,0
2178,0
2179,1
2180,0
2181,5
2182,1
2183,0
2184,1
2185,-1
2186,0
2187,0
2188,1
2189,1
2190,1
2191,-1
2192,2
2193,1
2194,1
2195,0
2196,1
2197,2
2198,1
2199,5
2200,9
2201,0
2202,1
2203,0
2204,0
2205,5
2206,1
2207,1
2208,0
2209,1
2210,1
2211,5
2212,0
2213,0
2214,1
2215,5
2216,4
2217,1
2218,1
2219,1
2220,1
2221,1
2222,5
2223,1
2224,0
2225,1
2226,1
2227,1
2228,0
2229,0
2230,1
2231,0
2232,4
2233,0
2234,1
2235,0
2236,4
2237,0
2238,10
2239,4
2240,10
2241,0
2242,1
2243,-1
2244,5
2245,0
2246,0
2247,1
2248,7
2249,5
2250,0
2251,2
2252,0
2253,0
2254,0
2255,0
2256,1
2257,1
2258,0
2259,0
2260,1
2261,1
2262,-1
2263,-1
2264,1
2265,0
2266,5
2267,5
2268,1
2269,0
2270,2
2271,0
2272,0
2273,2
2274,2
2275,0
2276,5
2277,0
2278,1
2279,0
2280,-1
2281,0
2282,2
2283,0
2284,1
2285,1
2286,0
2287,1
2288,-1
2289,-1
2290,0
2291,4
2292,1
2293,1
2294,0
2295,5
2296,0
2297,0
2298,2
2299,0
2300,0
2301,-1
2302,0
2303,7
2304,0
2305,2
2306,1
2307,0
2308,2
2309,10
2310,0
2311,4
2312,0
2313,2
2314,0
2315,2
2316,5
2317,1
2318,10
2319,1
2320,0
2321,5
2322,0
2323,0
2324,0
2325,5
2326,0
2327,0
2328,0
2329,1
2330,1
2331,1
2332,4
2333,1
2334,0
2335,0
2336,1
2337,1
2338,1
2339,1
2340,0
2341,5
2342,0
2343,1
2344,10
2345,1
2346,5
2347,1
2348,4
2349,5
2350,1
2351,2
2352,1
2353,5
2354,-1
2355,0
2356,1
2357,1
2358,4
2359,0
2360,10
2361,1
2362,5
2363,1
2364,1
2365,0
2366,1
2367,1
2368,1
2369,1
2370,2
2371,0
2372,1
2373,4
2374,1
2375,-1
2376,1
2377,0
2378,0
2379,1
2380,0
2381,5
2382,1
2383,1
2384,0
2385,1
2386,4
2387,2
2388,0
2389,-1
2390,0
2391,2
2392,0
2393,1
2394,0
2395,0
2396,1
2397,0
2398,2
2399,1
2400,1
2401,1
2402,1
2403,4
2404,1
2405,-1
2406,10
2407,-1
2408,2
2409,1
2410,1
2411,-1
2412,10
2413,2
2414,4
2415,1
2416,1
2417,1
2418,1
2419,1
2420,0
2421,0
2422,1
2423,1
2424,-1
2425,0
2426,0
2427,2
2428,1
2429,1
2430,1
2431,1
2432,4
2433,0
2434,0
2435,5
2436,0
2437,1
2438,0
2439,5
2440,0
2441,0
2442,1
2443,4
2444,0
2445,2
2446,2
2447,1
2448,0
2449,5
2450,1
2451,1
2452,0
2453,9
2454,-1
2455,1
2456,2
2457,5
2458,0
2459,0
2460,0
2461,1
2462,1
2463,0
2464,0
2465,0
2466,1
2467,1
2468,1
2469,2
2470,5
2471,1
2472,3
2473,5
2474,1
2475,0
2476,5
2477,5
2478,2
2479,1
2480,1
2481,2
2482,0
2483,1
2484,0
2485,5
2486,0
2487,2
2488,0
2489,7
2490,1
2491,1
2492,0
2493,0
2494,-1
2495,10
2496,0
2497,1
2498,1
2499,0
2500,1
2501,0
2502,5
2503,0
2504,1
2505,0
2506,0
2507,0
2508,11
2509,0
2510,0
2511,1
2512,0
2513,1
2514,1
2515,0
2516,0
2517,0
2518,1
2519,0
2520,5
2521,2
2522,1
2523,1
2524,5
2525,5
2526,1
2527,0
2528,5
2529,0
2530,0
2531,-1
2532,1
2533,11
2534,0
2535,2
2536,1
2537,2
2538,5
2539,0
2540,0
2541,0
2542,7
2543,2
2544,0
2545,1
2546,-1
2547,1
2548,0
2549,1
2550,0
2551,0
2552,0
2553,5
2554,0
2555,0
2556,1
2557,0
2558,2
2559,1
2560,1
2561,0
2562,7
2563,10
2564,1
2565,0
2566,1
2567,2
2568,4
2569,1
2570,1
2571,1
2572,0
2573,0
2574,1
2575,1
2576,5
2577,4
2578,1
2579,0
2580,0
2581,1
2582,2
2583,-1
2584,0
2585,4
2586,1
