,0
1895,-1
1896,0
1897,-1
1898,-1
1899,104
1900,2
1901,0
1902,-1
1903,0
1904,98
1905,2
1906,53
1907,0
1908,124
1909,-1
1910,-1
1911,0
1912,0
1913,120
1914,-1
1915,0
1916,-1
1917,0
1918,-1
1919,0
1920,2
1921,121
1922,0
1923,0
1924,-1
1925,79
1926,-1
1927,-1
1928,2
1929,0
1930,4
1931,0
1932,-1
1933,2
1934,0
1935,125
1936,0
1937,126
1938,0
1939,91
1940,111
1941,-1
1942,126
1943,119
1944,-1
1945,-1
1946,109
1947,105
1948,0
1949,-1
1950,0
1951,-1
1952,-1
1953,0
1954,0
1955,45
1956,0
1957,-1
1958,-1
1959,22
1960,-1
1961,44
1962,-1
1963,0
1964,0
1965,18
1966,127
1967,0
1968,0
1969,127
1970,-1
1971,-1
1972,-1
1973,111
1974,125
1975,6
1976,0
1977,0
1978,-1
1979,2
1980,0
1981,0
1982,116
1983,0
1984,0
1985,-1
1986,0
1987,2
1988,97
1989,115
1990,110
1991,19
1992,12
1993,0
1994,0
1995,0
1996,0
1997,123
1998,0
1999,-1
