num,id,ingredients
122,Nashville-Hot-Fried-Chicken-568479,"['low-fat buttermilk', 'habanero hot sauce', 'chicken drumsticks', 'vegetable oil', 'all-purpose flour', 'table salt', 'ground black pepper', 'onion powder']"
123,Carolina-Style-Pulled-Pork-Barbecue-2215538,"['pork butt', 'paprika', 'salt', 'black pepper', 'cayenne pepper', 'cider vinegar', 'bourbon whiskey', 'water', 'molasses', 'chile pepper', 'red pepper flakes']"
124,Buttermilk-Oven-Fried-Chicken-752223,"['skinless chicken breasts', 'buttermilk', 'saltines', 'fresh parsley', 'cajun seasoning', 'paprika', 'garlic powder', 'salt']"
125,Buttermilk-Brined-Fried-Chicken-1049917,"['buttermilk', 'kosher salt', 'sugar', 'chicken pieces', 'all-purpose flour', 'salt', 'black pepper', 'cooking oil']"
126,Classic-Chicken-and-Dumplings-757248,"['olive oil', 'bone-in skin-on chicken thighs', 'kosher salt', 'black pepper', 'celery', 'carrots', 'onions', 'fresh thyme leaves', 'garlic', 'bay leaves', 'all-purpose flour', 'baking powder', 'baking soda', 'unsalted butter', 'buttermilk', 'Italian parsley leaves']"
127,Chicken-Fried-Steak-and-Gravy-1033475,"['vegetable oil', 'round steaks', 'black pepper', 'salt', 'water', 'large eggs', 'milk', 'all-purpose flour', 'gravy']"
128,Southern-Smothered-Chicken-2213541,"['chicken drumsticks', 'flour', 'butter', 'vegetable oil', 'yellow onion', 'chopped celery', 'garlic cloves', 'chicken broth', 'cider vinegar', 'fresh parsley', 'dried sage', 'kosher salt', 'ground black pepper', 'cayenne pepper']"
129,Chicken-Fried-Chicken-with-Pan-Gravy-1947606,"['chicken breasts', 'salt', 'pepper', 'flour', 'gravy', 'garlic powder', 'cayenne pepper', 'eggs', 'milk', 'canola oil']"
130,Fried-catfish-302241,"['catfish fillets', 'milk', 'salt', 'cornmeal', 'flour', 'garlic powder', 'black pepper', 'paprika', 'cayenne', 'celery seed', 'oil']"
131,Frugal-Southern-Beans-and-Ham-1070048,"['meat bones', 'dried kidney beans', 'water', 'diced onions', 'minced garlic']"
132,Baked-Barbecue-Black-Eyed-Peas-1242650,"['black-eyed peas', 'olive oil', 'onions', 'green bell pepper', 'garlic', 'red wine vinegar', 'lime juice', 'tamari soy sauce', 'tomato sauce', 'chipotles in adobo', 'agave nectar', 'ground cumin', 'dried thyme']"
133,Keto-Crispy-Fried-Chicken-1706866,"['boneless chicken breast', 'pork rind', 'eggs', 'heavy cream', 'hot sauce', 'ranch salad dressing mix', 'cooking oil', 'peanuts', 'salt', 'pepper']"
134,Buttermilk-fried-chicken-337668,"['buttermilk', 'pepper', 'salt', 'chicken parts', 'all-purpose flour', 'corn starch', 'paprika', 'vegetable oil']"
